"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"2467.219","1","Condition Event","Are we in Forced_Choice Trials","","4","0",,,,,,,,,,
"2467.219","16","Variable Event","FreeChoice_trials","","4","1","Value","0",,,,,,,,
"2467.219","21","Group Change Event","Group Change","","4","1","New Group","5",,,,,,,,
"2467.219","1","Condition Event","Set Trial (correct image)","","5","0",,,,,,,,,,
"2467.219","16","Variable Event","Forced_img_position","","5","1","Value","1",,,,,,,,
"2467.219","21","Group Change Event","Group Change","","5","1","New Group","6",,,,,,,,
"2467.219","1","Condition Event","Blank Right","","6","0",,,,,,,,,,
"2467.219","16","Variable Event","Forced_blank_position","","6","1","Value","2",,,,,,,,
"2467.219","21","Group Change Event","Group Change","","6","1","New Group","7",,,,,,,,
"2468.831","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"2468.832","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"2468.832","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"2468.832","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"2468.832","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"2468.832","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"2468.832","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"2469.519","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2471.884","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2472.294","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2472.313","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2472.57","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2472.717","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
